user_id,item_id,rating,conversation_id
u53,113673,1,3132
u37,155370,1,3134
u37,124485,1,3134
u37,176040,1,3134
u37,178563,1,3134
u37,193213,1,3134
u220,190285,1,3135
u220,99896,1,3135
u220,181370,1,3135
u220,108195,1,3135
u220,198977,1,3135
u220,94487,1,3135
u220,180437,1,3136
u220,176237,2,3136
u220,169419,1,3136
u220,190024,2,3136
u220,144468,1,3136
u220,121508,1,3136
u37,180224,1,3137
u37,93860,2,3137
u37,198967,1,3137
u37,129751,1,3137
u37,84837,1,3137
u138,146297,1,3138
u138,153382,1,3138
u138,115463,1,3138
u138,204419,1,3138
u138,114502,1,3138
u119,151728,2,3142
u119,138141,2,3142
u119,169009,2,3142
u119,83406,1,3142
u119,187028,1,3142
u119,165248,1,3142
u220,80985,1,3144
u220,175843,1,3144
u220,189494,2,3144
u220,204604,2,3144
u119,99276,1,3146
u119,101081,2,3146
u119,124142,1,3146
u119,124485,1,3146
u119,184605,2,3146
u119,180926,1,3146
u119,201366,2,3146
u119,181090,2,3146
u205,122852,1,3147
u205,187028,2,3147
u205,200011,1,3147
u205,169009,2,3147
u205,124485,2,3147
u205,83853,2,3147
u205,127328,2,3150
u205,169419,2,3150
u205,183365,2,3150
u205,187028,2,3150
u205,93310,1,3150
u205,119326,1,3150
u205,78340,1,3150
u205,90998,1,3150
u220,140476,2,3151
u220,163973,1,3151
u220,139140,1,3151
u220,180416,1,3151
u220,78340,1,3151
u220,158006,1,3151
u220,99583,1,3151
u205,138780,2,3155
u205,133251,1,3155
u205,164820,2,3155
u205,80985,2,3155
u220,113827,2,3157
u220,204057,2,3157
u220,182622,1,3157
u220,176267,1,3157
u220,184418,2,3157
u220,88960,1,3157
u220,197200,1,3157
u222,121123,1,3160
u222,186271,1,3160
u222,147970,1,3160
u222,142573,1,3160
u222,78418,1,3160
u222,111429,1,3160
u163,99910,1,3162
u163,163024,2,3162
u163,160609,2,3162
u163,83814,2,3162
u163,130660,2,3162
u163,164852,2,3162
u220,98699,2,3164
u220,155081,2,3164
u220,180600,0,3164
u220,189950,1,3164
u220,161313,1,3164
u138,204579,1,3167
u138,135789,1,3167
u138,157765,1,3167
u138,100723,1,3167
u220,189950,1,3169
u220,81135,2,3169
u220,96281,1,3169
u220,204409,1,3169
u220,193460,2,3169
u220,204292,1,3169
u220,176612,1,3170
u220,193433,2,3170
u220,77986,2,3170
u220,182596,1,3170
u220,79468,2,3170
u220,133888,2,3171
u220,196366,2,3171
u220,184418,2,3171
u220,185171,2,3171
u49,197322,2,3173
u49,101163,2,3173
u49,114785,1,3173
u49,193514,2,3173
u220,96281,1,3174
u220,193460,2,3174
u220,184418,2,3174
u220,170376,2,3174
u220,204292,2,3174
u220,121413,1,3175
u220,203831,1,3175
u220,76036,2,3175
u220,78352,2,3175
u220,176612,1,3175
u220,119326,2,3176
u220,95199,2,3176
u220,78186,1,3176
u220,176631,2,3176
u220,96281,1,3183
u220,158803,2,3183
u220,204604,2,3183
u220,100493,1,3183
u220,99910,1,3184
u220,78926,2,3184
u220,89780,1,3184
u220,189074,2,3184
u138,133251,1,3186
u138,139379,1,3186
u138,199831,1,3186
u138,180437,1,3186
u82,163024,1,3187
u82,99910,0,3187
u82,164852,1,3187
u82,83814,1,3187
u82,180437,1,3189
u82,183422,0,3189
u82,90076,0,3189
u82,195148,0,3189
u82,88751,0,3189
u82,132385,1,3189
u220,194044,2,3191
u220,112365,2,3191
u220,190837,1,3191
u220,160105,2,3191
u138,84001,1,3192
u138,141578,1,3192
u138,113931,1,3192
u138,196399,1,3192
u82,146771,1,3194
u82,101037,1,3194
u82,175843,1,3194
u82,101264,1,3194
u220,191015,1,3195
u220,78491,2,3195
u220,173194,2,3195
u220,194609,1,3195
u220,154857,1,3195
u220,167343,1,3195
u220,203730,1,3195
u220,121678,2,3197
u220,150501,1,3197
u220,170119,1,3197
u220,184418,2,3197
u220,121381,2,3198
u220,198472,2,3198
u220,119090,0,3198
u220,107335,2,3198
u220,92989,1,3198
u220,193179,1,3199
u220,102513,1,3199
u220,99659,1,3199
u220,202693,2,3199
u220,198977,1,3199
u220,141085,1,3199
u220,93489,2,3199
u220,168664,1,3199
u220,204794,2,3201
u220,181097,2,3201
u220,91395,2,3201
u220,178111,2,3201
u220,118316,1,3201
u182,118762,1,3202
u182,135571,1,3202
u182,124142,2,3202
u182,199831,1,3202
u182,185671,1,3202
u182,88487,1,3202
u182,118784,1,3202
u182,121508,1,3202
u182,136087,1,3202
u220,147934,2,3203
u220,99910,1,3203
u220,181754,2,3203
u220,155790,1,3203
u220,170376,2,3203
u205,199831,1,3204
u205,185671,2,3204
u205,204477,2,3204
u205,88487,1,3204
u223,103896,1,3206
u223,95228,2,3206
u223,181403,1,3206
u223,151656,1,3206
u223,151539,1,3206
u223,120113,1,3206
u223,77161,1,3206
u223,189584,1,3206
u220,101264,2,3208
u220,197213,1,3208
u220,92826,2,3208
u220,102733,1,3208
u220,151785,2,3208
u220,157991,2,3209
u220,179294,2,3209
u220,77628,2,3209
u220,124116,2,3209
u220,197111,2,3209
u220,191297,2,3209
u223,193433,1,3210
u223,150400,1,3210
u223,203103,1,3210
u223,155790,1,3210
u223,180648,1,3210
u223,124485,1,3210
u223,179662,1,3210
u223,145470,1,3210
u223,79062,1,3210
u205,111918,1,3211
u205,106132,1,3211
u205,161385,1,3211
u205,81669,2,3211
u220,157900,2,3215
u220,124257,1,3215
u220,157749,2,3215
u220,107370,1,3215
u220,187537,2,3215
u220,199449,2,3215
u220,125679,2,3215
u220,111918,1,3219
u220,150501,1,3219
u220,81296,2,3219
u220,176100,2,3219
u220,111918,1,3220
u220,106388,1,3220
u220,90591,1,3220
u220,89954,1,3220
u220,125501,2,3220
u220,141928,1,3220
u220,174719,2,3221
u220,155969,2,3221
u220,190285,2,3221
u220,170376,2,3221
u220,80325,1,3221
u220,85036,1,3222
u220,89839,2,3222
u220,95660,2,3222
u220,190418,2,3222
u220,117515,2,3226
u220,150400,2,3226
u220,82001,2,3226
u220,157190,2,3226
u220,140066,2,3227
u220,118762,2,3227
u220,195603,2,3227
u220,122172,2,3227
u220,135571,2,3227
u220,118784,2,3227
u220,111918,1,3227
u220,135060,2,3229
u220,107335,2,3229
u220,79935,2,3229
u220,115908,0,3229
u220,195012,2,3229
u220,144811,2,3229
u220,83853,2,3229
u220,80208,2,3229
u220,150305,1,3229
u220,202175,1,3229
u1,123327,1,3230
u1,145470,1,3230
u1,204292,1,3230
u1,173253,1,3230
u1,119699,1,3230
u75,169948,2,3231
u75,187028,2,3231
u75,94487,2,3231
u75,157957,2,3231
u75,203424,1,3231
u1,155969,1,3232
u1,145470,1,3232
u1,197213,1,3232
u1,204292,1,3232
u88,119144,2,3234
u88,169419,1,3234
u88,99896,1,3234
u88,134837,1,3234
u88,106233,1,3234
u88,177160,2,3234
u88,105230,2,3234
u88,136632,1,3234
u88,83552,1,3234
u220,160432,2,3237
u220,170305,2,3237
u220,119144,1,3237
u220,148904,1,3237
u220,85036,1,3237
u220,143452,1,3242
u220,170119,1,3242
u220,119840,2,3242
u220,162882,1,3242
u220,203424,2,3242
u220,101264,1,3242
u220,93966,2,3242
u220,131314,1,3244
u220,119144,1,3244
u220,130376,1,3244
u220,165812,1,3244
u220,203983,2,3244
u220,101264,1,3244
u1,138962,1,3247
u1,107370,1,3247
u1,122172,1,3247
u1,147598,1,3247
u1,204292,1,3247
u75,120349,2,3249
u75,170756,1,3249
u75,202190,1,3249
u75,195148,1,3249
u75,125431,1,3249
u75,163704,1,3249
u75,153346,1,3249
u182,183720,2,3251
u182,168617,1,3251
u182,90950,1,3251
u182,112069,1,3251
u182,114759,1,3251
u182,157454,1,3251
u86,194044,2,3255
u86,182781,2,3255
u86,123463,1,3255
u86,85036,1,3255
u229,80067,1,3256
u229,99910,2,3256
u229,154844,1,3256
u229,117972,1,3256
u53,138962,1,3258
u53,187778,1,3258
u53,122385,1,3258
u53,81702,1,3258
u53,107420,1,3258
u53,87664,1,3259
u53,204810,1,3259
u53,154189,1,3259
u53,179322,1,3259
u53,120405,1,3259
u53,113673,1,3260
u53,188480,1,3260
u53,76339,1,3260
u53,79779,1,3260
u53,76160,1,3260
u53,133249,1,3261
u53,115548,0,3261
u53,123995,1,3261
u53,128434,1,3261
u53,171718,1,3261
u53,80067,1,3262
u53,81792,1,3262
u53,138614,1,3262
u53,123210,0,3262
u53,170037,1,3263
u53,177276,1,3263
u53,191205,1,3263
u53,112596,1,3263
u53,117972,1,3263
u207,149291,1,3268
u207,204604,1,3268
u207,169419,1,3268
u207,120092,2,3268
u207,171552,1,3268
u207,175843,1,3268
u207,177160,1,3268
u207,117515,1,3268
u207,204292,1,3268
u190,204508,1,3274
u190,199831,1,3274
u190,180926,1,3274
u190,93013,1,3274
u190,204478,1,3274
u190,183121,1,3275
u190,177160,1,3275
u190,169419,1,3275
u190,181715,1,3275
u4,159885,1,3276
u4,175121,1,3276
u4,154844,1,3276
u4,140749,1,3276
u4,142910,2,3277
u4,193168,1,3277
u4,134643,1,3277
u4,118762,0,3277
u4,99583,1,3279
u4,169419,1,3279
u4,78418,1,3279
u4,158006,1,3279
u4,108934,1,3279
u4,190181,1,3281
u4,138962,1,3281
u4,155645,1,3281
u4,178502,1,3281
u4,78186,1,3281
u4,112069,0,3292
u4,161313,1,3292
u4,201436,1,3292
u4,148871,1,3292
u4,193109,1,3294
u4,79543,1,3294
u4,140750,2,3294
u4,193754,2,3294
u4,141210,1,3294
u143,177160,2,3297
u143,95660,1,3297
u143,83552,2,3297
u143,204604,0,3297
u143,204455,1,3297
u82,135485,1,3313
u82,197589,1,3313
u82,83552,0,3313
u82,93083,1,3313
u190,145723,1,3316
u190,204508,1,3316
u190,83552,1,3316
u190,169419,1,3316
u190,142910,1,3316
u190,133128,1,3317
u190,204508,1,3317
u190,83552,1,3317
u190,93013,1,3317
u190,118762,1,3317
u140,204508,1,3320
u140,133232,1,3320
u140,135571,1,3320
u140,93013,1,3320
u140,204455,1,3320
u190,99583,1,3321
u190,112305,1,3321
u190,148904,1,3321
u190,78418,1,3321
u190,112069,1,3321
u190,83552,1,3322
u190,177160,1,3322
u190,78418,1,3322
u190,156094,1,3322
u190,129362,1,3322
u180,106233,1,3323
u180,95660,1,3323
u180,83552,2,3323
u180,177112,1,3323
u140,204813,1,3324
u140,119144,1,3324
u140,177160,1,3324
u140,204455,1,3324
u190,145723,1,3325
u190,120948,1,3325
u190,83552,1,3325
u190,204604,1,3325
u140,149829,1,3326
u140,138962,1,3326
u140,93013,1,3326
u140,176613,1,3326
u140,100723,1,3326
u140,161228,1,3327
u140,95660,2,3327
u140,95748,1,3327
u140,156094,1,3327
u140,204604,1,3327
u140,96281,1,3328
u140,195979,1,3328
u140,170376,1,3328
u140,188779,1,3328
u140,157758,1,3329
u140,187028,1,3329
u140,165289,1,3329
u140,83552,1,3329
u140,85036,1,3330
u140,106233,1,3330
u140,99660,1,3330
u140,138962,1,3330
u140,204505,1,3330
u140,93013,1,3330
u140,85875,1,3330
u190,204794,1,3331
u190,187028,2,3331
u190,125431,1,3331
u190,184418,1,3331
u140,204579,1,3332
u140,138962,1,3332
u140,204505,1,3332
u140,93013,1,3332
u140,190418,1,3332
u234,77697,1,3334
u234,148904,2,3334
u234,78418,1,3334
u234,169419,1,3334
u234,181715,1,3334
u140,117122,1,3335
u140,76940,1,3335
u140,99276,1,3335
u140,106853,1,3335
u140,138962,1,3335
u140,141928,1,3336
u140,124142,1,3336
u140,93013,1,3336
u140,169419,1,3336
u140,173785,1,3336
u140,93521,1,3337
u140,181776,1,3337
u140,111918,1,3337
u140,182157,1,3337
u140,138962,1,3337
u140,144347,1,3337
u75,125431,0,3339
u75,187028,2,3339
u75,153346,1,3339
u75,185171,1,3339
u140,88141,1,3340
u140,138962,1,3340
u140,148904,1,3340
u140,144347,1,3340
u140,120598,1,3340
u140,111918,1,3342
u140,138962,1,3342
u140,204505,1,3342
u140,93013,1,3342
u140,144347,1,3342
u223,106388,1,3346
u223,134611,1,3346
u223,83552,1,3346
u223,154046,1,3346
u223,187102,1,3346
u75,153733,1,3348
u75,187904,2,3348
u75,131382,1,3348
u75,204419,1,3348
u75,182709,2,3348
u4,101037,1,3352
u4,194412,1,3352
u4,84854,1,3352
u4,140749,1,3352
u4,165710,2,3352
u4,188780,1,3353
u4,123210,1,3353
u4,107514,1,3353
u4,159885,1,3353
u4,129187,1,3353
u4,93489,2,3355
u4,170305,2,3355
u4,161313,1,3355
u4,148904,2,3355
u4,173194,1,3355
u223,175096,1,3356
u223,188939,1,3356
u223,134032,1,3356
u223,132669,1,3356
u223,177764,1,3356
u223,84828,1,3356
u223,137991,1,3358
u223,151102,1,3358
u223,98151,1,3358
u223,191421,1,3358
u75,90773,0,3359
u75,146012,2,3359
u75,170756,1,3359
u75,97146,1,3359
u75,109743,1,3359
u4,137821,2,3360
u4,156063,1,3360
u4,177160,1,3360
u4,78418,1,3360
u4,198977,1,3360
u223,181317,1,3361
u223,90248,1,3361
u223,138962,1,3361
u223,134726,1,3361
u223,155969,1,3361
u4,155955,1,3362
u4,108897,1,3362
u4,94078,1,3362
u4,134461,1,3362
u4,122604,2,3362
u141,85301,2,3364
u141,176051,2,3364
u141,190285,1,3364
u141,115290,2,3364
u141,161983,1,3364
u223,190661,1,3365
u223,111429,1,3365
u223,180251,1,3365
u223,122494,1,3365
u223,194609,1,3365
u75,194202,1,3367
u75,100708,1,3367
u75,76483,1,3367
u75,190590,2,3367
u75,107514,1,3367
u75,133560,2,3368
u75,136632,0,3368
u75,175121,0,3368
u75,111262,2,3368
u75,149829,1,3368
u223,137821,1,3369
u223,177160,1,3369
u223,204505,1,3369
u223,123825,1,3369
u223,77542,1,3370
u223,155110,1,3370
u223,91277,1,3370
u223,168644,1,3370
u141,81860,1,3372
u141,133249,1,3372
u141,123210,0,3372
u141,175121,1,3372
u75,115463,1,3373
u75,185171,1,3373
u75,150861,1,3373
u75,130591,1,3373
u75,99244,1,3373
u75,77161,2,3373
u100,123015,1,3375
u100,135090,2,3375
u100,153411,0,3375
u100,113921,0,3375
u100,197589,2,3376
u100,119144,2,3376
u100,169419,2,3376
u100,136632,1,3376
u75,85612,1,3378
u75,187028,2,3378
u75,91552,1,3378
u75,195148,1,3378
u75,99244,1,3378
u4,81792,1,3385
u4,100708,1,3385
u4,89173,0,3385
u4,97413,1,3385
u140,95511,1,3388
u140,167363,1,3388
u140,193168,1,3388
u140,112346,1,3388
u140,95621,1,3388
u140,154857,1,3389
u140,151102,1,3389
u140,148904,1,3389
u140,104930,1,3389
u140,85036,1,3389
u140,174073,1,3391
u140,203457,1,3391
u140,101780,1,3391
u140,83552,1,3391
u140,106233,1,3391
u75,140066,1,3392
u75,95660,2,3392
u75,138962,1,3392
u75,204505,1,3392
u236,158208,1,3393
u236,199831,1,3393
u236,111776,1,3393
u236,174475,1,3393
u236,93013,1,3393
u236,160690,2,3393
u4,204579,1,3394
u4,111918,1,3394
u4,138962,1,3394
u4,142910,1,3394
u4,90253,1,3396
u4,87223,1,3396
u4,181301,1,3396
u4,199532,1,3396
u4,150451,1,3396
u217,204794,1,3398
u217,204729,2,3398
u217,187028,1,3398
u217,101785,1,3398
u217,203424,1,3398
u4,127919,1,3399
u4,140749,1,3399
u4,94078,1,3399
u4,122604,2,3399
u4,123210,1,3399
u4,193446,1,3399
u237,194044,1,3401
u237,143452,1,3401
u237,179172,2,3401
u237,96184,2,3401
u238,194044,1,3405
u238,204466,2,3405
u238,148904,1,3405
u238,192815,1,3405
u238,195979,2,3405
u236,86506,1,3410
u236,178715,2,3410
u236,83552,2,3410
u236,100723,1,3410
u236,183121,1,3412
u236,119144,2,3412
u236,140066,1,3412
u236,178472,1,3412
u236,163215,2,3412
u236,204505,1,3412
u236,174475,1,3412
u237,146771,1,3415
u237,85036,1,3415
u237,181299,1,3415
u237,173904,1,3415
u237,150957,1,3415
u241,204644,2,3417
u241,113392,2,3417
u241,151102,1,3417
u241,104589,2,3417
u241,204604,2,3417
u236,188939,1,3418
u236,178711,2,3418
u236,84798,1,3418
u236,115908,1,3418
u236,132728,2,3418
u237,114109,1,3419
u237,149720,1,3419
u237,91332,1,3419
u237,140122,1,3419
u237,113392,1,3419
u240,104280,1,3421
u240,175121,1,3421
u240,103163,1,3421
u240,149829,1,3421
u240,198977,1,3421
u242,148114,1,3429
u242,113035,1,3429
u242,95066,2,3429
u242,188218,1,3429
u242,135895,0,3429
u242,204409,2,3429
u242,204644,0,3429
u75,201091,1,3431
u75,138962,1,3431
u75,203054,2,3431
u75,152329,2,3431
u75,185171,0,3431
u237,78480,1,3435
u237,147669,1,3435
u237,119935,1,3435
u237,97219,2,3435
u237,82473,1,3435
u237,152329,1,3435
u4,185139,1,3436
u4,174073,1,3436
u4,97219,1,3436
u4,180899,1,3436
u4,190418,0,3436
u4,84828,1,3436
u4,197769,1,3437
u4,110529,1,3437
u4,90486,1,3437
u4,181715,1,3437
u4,161259,1,3438
u4,140749,1,3438
u4,201761,1,3438
u4,97413,1,3438
u4,189588,2,3439
u4,84854,1,3439
u4,201761,1,3439
u4,79408,1,3439
u4,143220,1,3440
u4,78874,1,3440
u4,78418,1,3440
u4,84828,1,3440
u4,188939,1,3441
u4,135090,1,3441
u4,132728,1,3441
u4,115908,1,3441
u4,148871,1,3442
u4,128361,1,3442
u4,130891,1,3442
u4,76802,2,3442
u4,193658,0,3442
u4,132973,1,3446
u4,142573,1,3446
u4,138962,1,3446
u4,97219,0,3446
u4,201761,1,3450
u4,188780,1,3450
u4,123210,1,3450
u4,97413,1,3450
u237,150578,1,3451
u237,184951,1,3451
u237,123392,1,3451
u237,131178,1,3451
u75,108137,2,3452
u75,130234,1,3452
u75,204419,1,3452
u75,203424,1,3452
u4,184098,1,3453
u4,111429,1,3453
u4,143198,0,3453
u4,126177,2,3453
u237,157221,1,3455
u237,76012,1,3455
u237,161723,2,3455
u237,185171,1,3455
u4,165710,1,3456
u4,188780,1,3456
u4,201761,1,3456
u4,123210,1,3456
u75,187422,2,3457
u75,138962,1,3457
u75,141482,2,3457
u75,204455,1,3457
u4,144298,1,3458
u4,142573,2,3458
u4,107335,1,3458
u4,92989,1,3458
u4,104154,2,3458
u4,155829,1,3460
u4,99276,1,3460
u4,193309,1,3460
u4,100271,2,3460
u4,204292,1,3460
u4,142573,2,3461
u4,134032,1,3461
u4,121123,2,3461
u4,144901,1,3461
u237,152981,1,3465
u237,140066,1,3465
u237,182669,1,3465
u237,203424,1,3465
u237,138962,2,3465
u237,204505,2,3465
u4,121123,2,3466
u4,152847,1,3466
u4,177764,1,3466
u4,188383,1,3466
u75,139205,2,3468
u75,157957,2,3468
u75,199449,1,3468
u75,183169,1,3468
u245,142573,2,3471
u245,123015,2,3471
u245,153411,2,3471
u245,204844,1,3471
u245,186271,1,3471
u242,184318,1,3480
u242,143142,1,3480
u242,155114,1,3480
u242,185139,2,3480
u242,175096,0,3480
u242,77455,1,3480
u242,169829,1,3480
u242,100271,1,3480
u242,127588,1,3480
u242,165843,1,3480
u242,162930,1,3480
u242,83472,2,3480
u246,155114,2,3486
u246,202190,1,3486
u246,127673,0,3486
u246,144752,0,3486
u246,187879,0,3486
u246,204644,2,3486
u246,196809,0,3486
u246,94056,1,3486
u190,180005,1,3496
u190,86397,1,3496
u190,149829,1,3496
u190,160978,1,3496
u247,178711,1,3498
u247,79935,1,3498
u247,201259,1,3498
u247,97219,1,3498
u247,176326,2,3498
u247,83472,1,3498
u234,111540,2,3499
u234,120084,1,3499
u234,157711,1,3499
u234,101813,2,3499
u248,204849,2,3506
u248,175121,2,3506
u248,174626,1,3506
u248,187645,1,3506
u248,149829,1,3506
u248,103257,1,3506
u188,155114,2,3507
u188,191564,1,3507
u188,80067,1,3507
u188,81792,1,3507
u188,120150,1,3507
u188,204850,1,3507
u190,137860,1,3508
u190,140749,1,3508
u190,186519,1,3508
u190,103434,1,3508
u190,122604,1,3508
u188,107350,1,3512
u188,127328,1,3512
u188,97306,2,3512
u188,169617,1,3512
u188,145997,2,3512
u190,165710,1,3513
u190,140749,1,3513
u190,119149,1,3513
u190,122604,1,3513
u1,119144,1,3516
u1,177160,1,3516
u1,78418,1,3516
u1,202130,1,3516
u1,169419,1,3516
u190,165710,1,3517
u190,123042,1,3517
u190,94078,1,3517
u190,176613,1,3517
u190,122604,1,3517
u75,100708,1,3518
u75,175121,1,3518
u75,137860,1,3518
u75,122604,2,3518
u239,125431,1,3519
u239,170305,2,3519
u239,144779,2,3519
u239,77066,2,3519
u239,204508,2,3521
u239,138962,1,3521
u239,204455,2,3521
u239,204478,1,3521
u249,138482,2,3522
u249,120722,2,3522
u249,117515,1,3522
u249,92374,1,3522
u249,122604,1,3522
u190,170722,1,3523
u190,177112,1,3523
u190,140066,1,3523
u190,204508,1,3523
u190,110715,1,3523
u190,78340,1,3523
u190,135789,1,3523
u242,120092,2,3525
u242,100271,1,3525
u242,204853,2,3525
u242,195979,2,3525
u242,187028,1,3525
u190,119144,1,3526
u190,140897,1,3526
u190,177160,1,3526
u190,136632,1,3526
u190,111429,1,3526
u190,78340,1,3526
u239,197190,2,3527
u239,103764,1,3527
u239,172122,1,3527
u239,134106,1,3527
u239,113213,1,3527
u239,173333,1,3527
u140,204478,1,3532
u140,138962,1,3532
u140,93013,1,3532
u140,204455,1,3532
u140,204508,1,3532
u140,133128,1,3534
u140,204579,1,3534
u140,78340,1,3534
u140,118762,1,3534
u190,154857,1,3537
u190,78340,1,3537
u190,149829,1,3537
u190,176613,1,3537
u190,122604,1,3537
u17,183622,2,3540
u17,108706,2,3540
u17,173194,1,3540
u17,191947,1,3540
u17,87132,1,3540
u17,96909,1,3540
u17,128188,1,3540
u17,128661,1,3540
u140,138962,1,3541
u140,204508,1,3541
u140,199831,1,3541
u140,135571,1,3541
u140,204455,1,3541
u17,122604,2,3545
u17,174626,1,3545
u17,94078,1,3545
u17,104378,1,3545
u17,78766,1,3545
u17,163708,1,3545
u17,139140,2,3545
u17,143955,1,3545
u140,158208,1,3547
u140,133813,1,3547
u140,193168,1,3547
u140,111918,1,3547
u140,180926,1,3547
u140,152497,1,3547
u140,76940,1,3548
u140,161572,1,3548
u140,101691,1,3548
u140,204604,1,3548
u140,83948,1,3548
u250,154926,2,3549
u250,89486,1,3549
u250,176184,2,3549
u250,171106,1,3549
u140,151313,1,3551
u140,170305,1,3551
u140,148904,1,3551
u140,160105,1,3551
u251,146771,1,3556
u251,134106,1,3556
u251,194237,1,3556
u251,179084,2,3556
u251,203424,1,3556
u250,161259,2,3558
u250,82602,2,3558
u250,82923,1,3558
u250,149829,1,3558
u250,127342,1,3558
u239,121410,2,3561
u239,200228,1,3561
u239,78340,2,3561
u239,94056,1,3561
u239,166466,1,3562
u239,187099,2,3562
u239,168892,1,3562
u239,101241,2,3562
u250,76356,0,3566
u250,175121,1,3566
u250,79289,1,3566
u250,122604,2,3566
u250,138482,2,3568
u250,131869,2,3568
u250,97413,1,3568
u250,173575,1,3568
u250,175096,1,3569
u250,111918,2,3569
u250,79935,2,3569
u250,97219,1,3569
u250,83472,1,3569
u239,111918,1,3571
u239,141928,1,3571
u239,204604,2,3571
u239,181795,2,3571
u250,177341,2,3572
u250,135789,1,3572
u250,152847,1,3572
u250,204579,2,3572
u250,119144,1,3574
u250,111429,2,3574
u250,148904,2,3574
u250,154857,1,3574
u250,78418,2,3574
u250,170305,2,3574
u251,199038,2,3575
u251,110494,1,3575
u251,140122,1,3575
u251,141578,1,3575
u251,143198,1,3575
u250,107514,1,3576
u250,161983,1,3576
u250,204863,1,3576
u250,122604,2,3576
u250,106233,1,3576
u250,83552,2,3576
u250,114923,1,3577
u250,118522,2,3577
u250,188383,2,3577
u250,147970,0,3577
u250,185171,2,3577
u239,123015,2,3578
u239,169664,2,3578
u239,152847,1,3578
u239,177764,2,3578
u239,111918,1,3580
u239,177112,1,3580
u239,126306,1,3580
u239,173333,1,3580
u239,197200,1,3580
u239,110715,1,3581
u239,88751,1,3581
u239,83192,1,3581
u239,177112,2,3581
u250,82894,1,3583
u250,120150,2,3583
u250,123210,1,3583
u250,162647,1,3583
u250,173575,1,3583
u239,127011,2,3584
u239,140335,1,3584
u239,173333,1,3584
u239,197200,1,3584
u100,100030,2,3585
u100,138962,2,3585
u100,100723,1,3585
u100,118762,1,3585
u250,181299,1,3588
u250,204651,2,3588
u250,111540,2,3588
u250,154046,2,3588
u250,154980,1,3588
u252,97413,1,3589
u252,140749,1,3589
u252,204863,2,3589
u252,165710,1,3589
u252,182731,1,3589
u252,104007,1,3589
u252,202190,1,3590
u252,204794,1,3590
u252,187028,1,3590
u252,102652,2,3590
u252,99244,1,3590
u252,77161,1,3590
u234,88676,1,3593
u234,148904,2,3593
u234,107047,2,3593
u234,197589,2,3593
u234,106233,1,3593
u234,83552,2,3593
u253,107383,1,3594
u253,141524,1,3594
u253,117324,0,3594
u253,140335,1,3594
u253,174801,0,3594
u250,83472,1,3595
u250,94390,2,3595
u250,97219,1,3595
u250,151989,2,3595
u140,136632,1,3597
u140,119144,1,3597
u140,124024,1,3597
u140,169419,1,3597
u250,138780,1,3598
u250,116976,2,3598
u250,78340,1,3598
u250,140335,1,3598
u250,113213,2,3598
u250,161228,2,3604
u250,88141,1,3604
u250,102329,1,3604
u250,154980,1,3604
u250,156094,1,3604
u255,111918,1,3606
u255,133813,1,3606
u255,93013,2,3606
u255,148120,2,3606
u255,94027,1,3606
u140,204508,1,3609
u140,138962,1,3609
u140,93013,1,3609
u140,204455,1,3609
u140,204478,1,3609
u234,101785,2,3611
u234,204865,2,3611
u234,83552,2,3611
u234,204870,2,3611
u253,122172,1,3614
u253,165438,1,3614
u253,94619,2,3614
u253,88487,1,3614
u253,81792,2,3614
u253,98088,1,3614
u253,187061,1,3614
u190,101264,1,3615
u190,90950,1,3615
u190,184098,1,3615
u190,114984,1,3615
u254,204508,2,3617
u254,91313,1,3617
u254,204478,2,3617
u254,93013,1,3617
u254,178472,1,3617
u32,128437,0,3621
u32,180527,1,3621
u32,90248,1,3621
u32,159620,1,3621
u32,155572,1,3621
u32,148231,1,3621
u32,137503,0,3621
u32,161228,1,3625
u32,88141,1,3625
u32,114454,1,3625
u32,196951,1,3625
u32,156094,1,3625
u17,182709,1,3626
u17,182697,2,3626
u17,132728,1,3626
u17,203424,1,3626
u32,99545,1,3630
u32,169751,1,3630
u32,155572,1,3630
u32,141282,1,3630
u32,88833,1,3630
u32,150703,1,3630
u32,127342,1,3630
u190,180005,1,3631
u190,80067,1,3631
u190,140749,1,3631
u190,154844,1,3631
u190,87294,1,3631
u17,84854,1,3634
u17,151989,2,3634
u17,175096,1,3634
u17,129832,2,3634
u17,120092,2,3634
u17,202418,1,3634
u17,134628,2,3634
u17,162367,2,3634
u17,83472,1,3634
u190,127115,1,3635
u190,99244,1,3635
u190,162373,1,3635
u190,182960,1,3635
u190,78340,1,3635
u254,116976,1,3638
u254,88487,2,3638
u254,140335,1,3638
u254,113213,2,3638
u239,144481,2,3639
u239,152312,1,3639
u239,198960,2,3639
u239,194237,1,3639
u239,185171,1,3639
u17,180423,1,3641
u17,133560,2,3641
u17,174867,1,3641
u17,161607,1,3641
u17,185733,1,3641
u17,156695,1,3641
u17,184464,1,3641
u190,204455,1,3642
u190,138081,1,3642
u190,204331,1,3642
u190,122604,1,3642
u190,204478,1,3642
u190,204508,1,3642
u239,175121,1,3643
u239,149829,1,3643
u239,176613,2,3643
u239,91886,2,3643
u250,80691,1,3644
u250,131147,1,3644
u250,111099,1,3644
u250,99324,2,3644
u250,122208,2,3644
u32,173843,1,3646
u32,129832,1,3646
u32,84788,1,3646
u32,170683,1,3646
u32,100862,0,3646
u32,155475,1,3646
u32,115290,1,3650
u32,153858,1,3650
